athlete_id,age,team_id,game_id,sport_id,event_id,medal
404,19,1134,3,22,98,G
806,38,1096,3,35,316,
813,36,1096,3,9,320,
813,36,1096,3,9,321,
813,36,1096,3,9,322,
813,36,712,3,9,323,
813,36,1096,3,9,324,S
2836,19,1096,3,7,47,
2842,27,1096,3,35,316,
2906,37,1096,3,35,316,
2991,NA,673,3,55,480,B
3277,16,687,3,22,157,S
3669,23,1096,3,13,21,
3669,23,1096,3,13,530,
3669,23,1096,3,13,531,
4153,27,1096,3,29,560,
4153,27,1096,3,29,561,
4153,27,1096,3,29,562,B
4153,27,1096,3,29,563,S
4330,50,1096,3,35,316,
4417,29,1096,3,35,316,
5153,22,1134,3,22,98,G
5497,NA,1096,3,13,21,
5497,NA,1096,3,13,530,
5497,NA,1096,3,13,531,
5497,NA,558,3,13,22,
5527,20,1096,3,7,101,B
6019,47,174,3,35,316,
6020,15,174,3,35,316,
6441,NA,1096,3,18,95,
6617,19,1096,3,7,50,
6882,NA,1060,3,22,98,S
7886,21,1096,3,7,48,
8190,23,1096,3,13,21,
8190,23,1096,3,13,530,
8190,23,1096,3,13,531,
8305,17,207,3,3,3,S
8413,NA,1096,3,13,21,
8413,NA,1096,3,13,530,
8413,NA,1096,3,13,531,
8413,NA,786,3,13,22,
8700,20,1096,3,18,194,S
9007,26,197,3,20,43,S
9148,25,1096,3,18,254,
9247,23,1096,3,18,254,S
9382,31,687,3,22,157,S
9627,28,1096,3,32,192,B
9627,28,1109,3,32,93,S
10377,NA,1096,3,13,21,
10377,NA,1096,3,13,530,
10377,NA,1096,3,13,531,
10377,NA,270,3,13,22,
10396,24,1096,3,13,21,
10396,24,1096,3,13,530,
10396,24,1096,3,13,531,
10396,24,747,3,13,22,
10464,19,1096,3,27,73,G
10939,29,1096,3,13,21,
10939,29,1096,3,13,530,
10939,29,1096,3,13,531,
10939,29,1074,3,13,22,
11132,27,1096,3,13,21,
11132,27,1096,3,13,530,
11132,27,1096,3,13,531,
11132,27,715,3,13,22,S
11518,26,1096,3,7,317,
11518,26,1096,3,7,318,B
11518,26,1096,3,7,198,
11528,21,1096,3,29,560,B
11528,21,1096,3,29,660,B
11528,21,1096,3,29,561,S
11528,21,1096,3,29,661,B
11528,21,1096,3,29,662,
11528,21,1096,3,29,562,
11528,21,1096,3,29,563,
11817,25,1096,3,13,21,
11817,25,1096,3,13,530,
11817,25,1096,3,13,531,
11817,25,715,3,13,22,S
11878,29,507,3,29,560,
11993,NA,673,3,55,480,B
11994,NA,673,3,55,480,B
12055,22,1096,3,7,667,
12055,22,1096,3,7,104,
12055,22,1096,3,7,116,
12106,22,1165,3,55,480,G
12199,33,1096,3,32,192,
12199,33,1104,3,32,93,
12660,NA,1096,3,13,21,
12660,NA,1096,3,13,530,
12660,NA,1096,3,13,531,
13003,NA,1096,3,27,109,
13197,22,1096,3,7,119,
14340,28,1060,3,22,98,S
14344,42,1096,3,35,316,
14482,23,399,3,9,686,G
14482,23,399,3,9,687,S
14517,24,1096,3,18,95,G
14530,NA,994,3,3,3,B
14669,21,1096,3,35,316,
14738,NA,713,3,20,43,G
14738,NA,712,3,9,323,
14765,NA,991,3,4,4,S
14779,18,399,3,30,279,
14799,27,1096,3,7,142,
14897,20,1096,3,7,119,B
14943,26,1165,3,55,480,G
14987,23,1165,3,55,480,G
15188,17,207,3,3,3,S
15244,20,207,3,3,3,S
15479,28,1096,3,35,316,
15484,37,1096,3,63,691,B
15657,43,1096,3,37,694,
15657,43,1096,3,37,609,
15657,43,195,3,37,695,
15893,26,1096,3,37,694,G
15893,26,1096,3,37,609,G
15893,26,134,3,37,695,B
15897,40,1096,3,37,694,
15897,40,1096,3,37,609,
15897,40,134,3,37,695,B
16185,33,1156,3,22,79,B
16612,19,1096,3,27,82,S
16691,29,1165,3,55,480,G
16775,28,1096,3,35,316,
16800,24,399,3,13,21,
16800,24,399,3,13,530,
16800,24,399,3,13,531,
17246,20,1096,3,35,316,
17246,20,1097,3,35,701,B
17249,38,1096,3,35,316,
17249,38,1063,3,35,701,S
18208,NA,1096,3,18,193,
18266,41,1096,3,35,316,
18266,41,1097,3,35,701,B
18267,19,1096,3,35,316,
18476,26,1096,3,7,142,
18616,25,1096,3,24,56,
18616,25,1096,3,24,153,
18665,21,1096,3,7,667,
18665,21,1096,3,7,104,S
18665,21,1096,3,7,148,S
18685,29,249,3,7,142,
18787,NA,1096,3,35,316,
18829,29,399,3,24,56,
18829,29,399,3,24,57,
18843,53,1096,3,37,694,
18975,27,1096,3,7,667,
18975,27,1096,3,7,104,
18975,27,1096,3,7,101,
18975,27,1096,3,7,713,S
19071,25,1165,3,55,480,G
19538,29,714,3,4,4,
19538,29,1096,3,7,29,
19538,29,1096,3,7,714,
19538,29,1096,3,7,117,
19593,NA,1096,3,63,691,
19894,36,1096,3,32,192,
19894,36,1116,3,32,93,
20759,29,1096,3,13,21,
20759,29,1096,3,13,530,
20759,29,1096,3,13,531,
21319,24,387,3,3,3,G
21758,28,1096,3,18,95,B
21795,30,1096,3,7,718,
21841,NA,1096,3,37,694,
21841,NA,211,3,37,695,S
22088,27,1165,3,55,480,G
22209,26,1096,3,7,29,S
22275,19,1096,3,7,119,
22275,19,1096,3,7,50,
22275,19,1096,3,7,723,
22877,55,1096,3,37,724,S
22877,55,1096,3,37,577,S
22879,21,994,3,3,3,B
22895,18,994,3,3,3,B
23066,NA,362,3,7,142,S
23066,NA,196,3,7,725,S
23240,47,1096,3,35,316,
23248,35,994,3,3,3,B
23561,25,1165,3,55,480,G
23774,NA,1134,3,22,98,G
23775,30,1096,3,32,192,
23775,30,1113,3,32,93,
24185,16,207,3,3,3,S
24307,17,1096,3,35,316,
24307,17,1155,3,35,701,G
24338,NA,1096,3,32,192,
24405,21,1096,3,18,347,G
25010,42,1096,3,37,694,
25010,42,1096,3,37,609,
25010,42,134,3,37,695,B
25055,24,413,3,7,723,S
25215,19,1096,3,9,728,B
25215,19,1096,3,9,729,S
25215,19,1096,3,9,320,G
25215,19,1096,3,9,730,G
25215,19,711,3,9,323,G
25677,24,1096,3,32,192,
25677,24,1114,3,32,93,
25678,30,1096,3,35,316,
26456,20,477,3,7,667,
26456,20,477,3,7,104,
26456,20,477,3,7,68,
26974,25,174,3,7,119,
26974,25,174,3,7,50,
27363,22,1096,3,13,21,
27363,22,1096,3,13,530,
27363,22,1096,3,13,531,
27364,19,1096,3,13,21,
27364,19,1096,3,13,530,
27364,19,1096,3,13,531,
27364,19,231,3,13,22,
27515,28,1134,3,22,98,G
27812,31,174,3,7,714,G
27905,23,399,3,13,21,
27905,23,399,3,13,530,
27905,23,399,3,13,531,
27905,23,973,3,13,22,
27962,NA,1096,3,7,142,
27992,22,1096,3,7,117,S
28277,30,249,3,24,105,G
28277,30,249,3,24,153,G
28347,29,1096,3,9,324,G
28415,38,714,3,4,4,
28447,18,994,3,3,3,B
28476,24,186,3,22,157,G
28532,26,1096,3,18,71,
28565,NA,779,3,4,4,
29447,17,994,3,3,3,B
29779,NA,990,3,55,480,S
29791,19,1096,3,29,560,S
29791,19,1096,3,29,660,S
29791,19,1096,3,29,561,B
29791,19,1096,3,29,661,S
29791,19,1096,3,29,662,G
29791,19,1096,3,29,562,
29791,19,1096,3,29,563,G
29945,18,1096,3,7,47,
29998,NA,1096,3,32,192,
29998,NA,1108,3,32,93,
30087,NA,419,3,7,142,
30349,32,387,3,3,3,G
30434,34,1096,3,22,378,
30488,29,1096,3,13,21,
30488,29,1096,3,13,530,
30488,29,1096,3,13,741,
30488,29,1096,3,13,531,
30488,29,185,3,13,22,B
30488,29,1096,3,13,25,B
30586,33,1156,3,22,157,B
30932,68,1096,3,37,694,
30932,68,211,3,37,695,S
30987,25,1096,3,7,47,G
31014,NA,1096,3,13,21,
31014,NA,1096,3,13,530,
31014,NA,1096,3,13,531,
31014,NA,1073,3,13,22,
31200,NA,1096,3,32,192,
31438,35,1096,3,35,316,
31490,18,1155,3,35,701,G
31544,19,1096,3,35,316,S
31544,19,1155,3,35,701,G
31547,23,1096,3,35,316,
31547,23,1155,3,35,701,G
32512,25,1096,3,13,21,
32512,25,1096,3,13,530,G
32512,25,1096,3,13,531,
32512,25,1096,3,7,718,
32608,NA,1096,3,18,204,
32637,25,1096,3,7,68,
32637,25,1096,3,7,181,S
32882,29,742,3,18,254,G
33015,24,186,3,22,157,G
33446,23,669,3,20,43,B
33446,23,669,3,9,323,B
33557,30,1096,3,7,317,G
33557,30,1096,3,7,318,G
33557,30,1096,3,7,636,G
33563,37,1134,3,22,98,G
33582,33,1096,3,13,21,
33582,33,1096,3,13,530,
33582,33,1096,3,13,741,S
33582,33,1096,3,13,531,
33582,33,231,3,13,22,
33582,33,1096,3,13,24,G
33582,33,1096,3,13,25,G
33582,33,1096,3,13,26,B
33582,33,1096,3,13,487,G
33582,33,1096,3,13,692,S
34110,27,910,3,22,79,G
34487,23,1096,3,32,192,
34693,20,174,3,18,193,
34693,20,174,3,18,95,
35106,NA,714,3,4,4,
35106,NA,1096,3,7,29,B
35118,26,1096,3,13,21,
35118,26,1096,3,13,530,
35118,26,1096,3,13,531,
35118,26,558,3,13,22,
35186,25,1096,3,7,318,
35365,NA,1096,3,18,254,
35435,NA,1096,3,27,82,G
35435,NA,1096,3,27,174,S
35522,NA,1096,3,13,21,
35522,NA,1096,3,13,530,
35522,NA,1096,3,13,531,
35522,NA,786,3,13,22,
35717,36,1096,3,7,714,S
35717,36,1096,3,7,198,
35717,36,1096,3,7,117,G
35719,NA,661,3,4,4,G
