athlete_id,age,team_id,game_id,sport_id,event_id,medal
22,22,861,52,17,37,
51,23,982,52,13,21,
51,23,982,52,13,23,
51,23,982,52,13,25,
51,23,982,52,13,26,
51,23,982,52,13,27,
51,23,982,52,13,28,
55,26,982,52,7,74,
62,21,507,52,22,79,B
65,21,74,52,28,81,B
73,31,362,52,16,88,S
105,23,15,52,27,90,
110,20,81,52,7,116,
135,23,705,52,16,36,
138,24,497,52,17,127,
141,30,498,52,25,128,
141,30,498,52,25,129,
149,30,1096,52,29,132,
161,28,308,52,38,137,
170,18,308,52,30,146,
203,31,308,52,38,137,
213,36,308,52,26,156,
213,36,308,52,26,155,
225,35,308,52,26,161,
227,27,308,52,38,137,
228,24,308,52,27,109,
229,26,308,52,2,80,
232,28,308,52,17,78,
236,25,308,52,17,162,
239,23,15,52,3,3,
240,19,308,52,39,140,
242,20,308,52,2,2,
246,26,308,52,38,137,
250,26,496,52,18,166,B
251,27,96,52,7,74,
251,27,96,52,7,144,
269,27,172,52,38,164,
272,30,535,52,27,109,
273,17,148,52,7,175,
335,28,74,52,27,73,
338,26,1123,52,18,154,
349,33,497,52,27,90,
354,26,1123,52,18,168,
355,29,1029,52,2,201,
356,26,874,52,27,109,
383,31,496,52,24,153,
395,24,174,52,30,219,
395,24,174,52,30,220,
402,30,399,52,7,224,
405,22,656,52,3,3,
412,24,332,52,7,142,
430,20,989,52,9,107,
431,24,55,52,27,82,
433,31,982,52,10,16,
442,27,537,52,45,241,
444,31,362,52,3,55,
446,35,722,52,40,242,
451,21,138,52,20,125,
455,24,874,52,13,22,S
455,24,874,52,13,23,
455,24,874,52,13,24,S
455,24,874,52,13,27,B
457,23,172,52,38,164,
465,30,66,52,9,123,
465,30,66,52,9,186,B
468,27,308,52,38,137,
471,41,308,52,38,137,
494,28,308,52,16,88,
495,25,308,52,24,56,
495,25,308,52,24,105,
510,19,198,52,22,256,
511,33,1019,52,7,142,
533,28,93,52,7,97,
551,19,440,52,7,268,
554,31,395,52,7,29,
563,22,816,52,46,271,
574,38,225,52,7,103,
576,23,982,52,1,1,B
578,21,287,52,9,123,
579,26,874,52,48,275,
583,35,362,52,29,277,
593,32,526,52,7,142,
608,20,526,52,28,199,G
