athlete_id,age,team_id,game_id,sport_id,event_id,medal
1,24,199,39,1,1,
33,24,350,39,11,49,
43,34,742,39,25,62,
50,22,331,39,18,71,
64,31,191,39,2,80,
71,27,249,39,31,85,
71,27,249,39,31,86,
83,22,198,39,26,94,
99,30,477,39,24,106,S
107,30,507,39,22,114,S
108,33,507,39,22,114,S
115,24,770,39,7,115,
162,25,308,39,16,88,
164,22,308,39,24,56,
182,29,308,39,21,120,
191,20,308,39,3,3,
200,24,308,39,16,88,
214,21,308,39,3,3,
248,23,15,39,7,119,
253,19,831,39,7,167,
254,25,287,39,7,142,
267,23,308,39,33,110,
267,23,308,39,33,173,
278,25,618,39,21,120,
288,17,831,39,7,143,
319,28,308,39,21,120,
320,18,308,39,21,120,
324,32,497,39,17,162,
325,25,308,39,21,120,
329,21,556,39,3,3,
332,21,929,39,10,190,
348,23,556,39,7,101,
359,26,1088,39,7,117,G
365,23,514,39,24,56,
373,29,514,39,22,98,
379,21,332,39,7,74,
379,21,332,39,7,144,B
380,22,332,39,29,75,
380,22,332,39,29,209,
401,22,982,39,3,3,G
432,26,237,39,31,235,
475,26,308,39,21,120,
489,22,497,39,27,174,
496,21,308,39,3,3,
507,25,477,39,31,87,S
512,27,487,39,7,257,
536,22,683,39,3,3,
555,24,816,39,7,119,
594,22,618,39,21,120,
640,17,982,39,43,261,
646,21,825,39,27,111,B
647,22,225,39,17,77,
659,22,683,39,3,3,
669,18,404,39,3,3,B
674,27,683,39,27,174,B
708,19,656,39,30,84,
751,26,514,39,18,95,
765,15,917,39,9,185,
765,15,917,39,9,15,
765,15,917,39,9,188,
768,27,917,39,7,116,
770,24,413,39,7,104,
770,24,413,39,7,148,
770,24,413,39,7,67,
773,23,308,39,33,110,
773,23,308,39,33,173,
779,38,537,39,26,156,
779,38,537,39,26,155,
785,22,810,39,3,3,S
788,33,259,39,26,94,
796,32,399,39,16,36,
805,19,66,39,30,146,
833,25,249,39,7,337,
835,46,66,39,26,156,
835,46,66,39,26,155,
844,19,1096,39,42,207,
861,25,982,39,7,144,
877,22,362,39,11,344,
879,23,967,39,31,262,
882,17,404,39,3,3,B
901,30,722,39,18,347,
910,28,917,39,11,352,
923,22,722,39,7,104,
923,22,722,39,7,148,
923,22,722,39,7,67,S
952,28,487,39,17,149,
953,23,364,39,31,359,B
957,18,404,39,3,3,B
965,28,138,39,11,96,
966,34,138,39,11,44,
997,26,1012,39,2,80,
1020,21,138,39,1,83,
1058,22,1019,39,29,382,
1059,21,362,39,39,383,
1059,21,362,39,39,139,
1090,22,1088,39,30,146,
1099,37,496,39,29,253,
1099,37,496,39,29,290,
1133,19,106,39,7,183,
1155,22,477,39,26,156,
1155,22,477,39,26,155,
1157,17,477,39,9,150,
1157,17,477,39,9,187,
1182,27,816,39,7,67,
1215,22,249,39,17,398,
1229,29,138,39,16,88,
1232,19,249,39,1,83,
1246,32,777,39,7,104,
1270,26,249,39,7,67,B
1286,30,45,39,2,330,
1288,21,982,39,22,157,
1294,29,720,39,7,142,
1300,26,362,39,31,406,
1309,27,413,39,7,181,
1310,23,413,39,7,337,
1311,23,66,39,7,319,
1327,29,1054,39,29,75,
1328,22,404,39,27,158,
1351,25,1012,39,24,58,
1380,22,1096,39,9,231,G
1380,22,1096,39,9,415,S
1380,22,1096,39,9,171,G
1386,20,770,39,21,120,B
1402,24,770,39,21,120,B
1414,23,770,39,21,120,B
1415,21,487,39,21,120,
1433,22,350,39,18,154,
1434,21,1054,39,7,67,
1452,21,587,39,17,398,
1474,24,645,39,7,119,
1485,21,514,39,13,21,
1485,21,514,39,13,22,B
1485,21,514,39,13,23,
1485,21,514,39,13,24,
1485,21,514,39,13,25,
1485,21,514,39,13,26,
1485,21,514,39,13,27,
1485,21,514,39,13,28,
1491,25,507,39,7,143,
1499,26,967,39,11,304,
1534,21,66,39,29,290,S
1549,29,496,39,17,434,
1554,27,249,39,42,207,G
1560,19,722,39,16,36,
1569,33,413,39,7,115,B
1569,33,413,39,7,143,B
1574,27,514,39,18,204,B
1591,24,496,39,18,204,
1610,31,350,39,2,438,
1623,21,413,39,9,15,
1623,21,413,39,9,292,
1623,21,413,39,9,108,
1638,29,537,39,27,73,
1702,23,404,39,7,104,
1702,23,404,39,7,67,
1711,23,1054,39,7,116,
1711,23,1054,39,7,67,
1713,26,1088,39,17,434,S
1718,20,722,39,16,36,
1719,26,1012,39,7,232,
1766,20,831,39,3,3,
1768,25,831,39,7,143,
1769,NA,1094,39,29,75,
1769,NA,1094,39,29,209,
1774,22,556,39,3,3,
1784,25,81,39,7,117,
1789,22,758,39,7,119,
1793,20,556,39,3,3,
1795,23,1026,39,18,204,
1801,21,556,39,9,107,
1801,21,556,39,9,150,
