athlete_id,age,team_id,game_id,sport_id,event_id,medal
28,47,742,29,11,44,
66,NA,1003,29,27,82,
101,25,722,29,27,109,
104,26,191,29,7,104,
166,29,1033,29,7,143,
168,23,556,29,7,104,
173,NA,1003,29,3,3,
179,NA,1003,29,7,148,
179,NA,1003,29,7,143,
192,25,308,29,1,1,
202,19,308,29,1,1,
226,NA,1003,29,3,3,
260,NA,1003,29,3,3,
295,29,332,29,29,75,
313,25,722,29,7,104,
313,25,722,29,7,67,
316,26,978,29,18,95,G
333,NA,1003,29,27,90,
342,16,556,29,9,107,
366,25,514,29,18,95,
370,24,514,29,1,1,
386,22,138,29,38,137,
388,19,138,29,3,3,
394,19,302,29,13,213,
394,19,302,29,13,214,S
394,19,302,29,13,215,
394,19,302,29,13,216,
394,19,302,29,13,217,
394,19,302,29,13,218,
413,30,45,29,22,98,
427,24,507,29,7,148,
438,30,722,29,7,119,
438,30,722,29,7,50,
460,22,978,29,9,15,
460,22,978,29,9,186,S
460,22,978,29,9,108,B
460,22,978,29,9,54,
461,26,962,29,7,119,
461,26,962,29,7,50,
469,32,576,29,29,75,
469,32,576,29,29,253,
470,24,576,29,18,254,
503,22,722,29,7,101,
525,24,1096,29,16,88,
531,21,1096,29,16,88,
626,21,362,29,31,86,
628,22,362,29,7,117,
643,23,507,29,7,101,
648,22,225,29,29,75,
648,22,225,29,29,209,
649,26,794,29,7,116,
656,25,413,29,24,106,
709,18,249,29,7,268,
709,18,249,29,7,246,
713,30,45,29,25,128,
713,30,45,29,25,129,
731,26,404,29,3,3,
739,24,1121,29,27,82,
771,20,302,29,7,97,
786,21,810,29,2,308,
798,23,496,29,24,57,
801,29,1096,29,24,313,
821,22,174,29,17,78,
841,27,1150,29,7,119,
887,32,404,29,7,148,
887,32,404,29,7,67,
921,23,962,29,7,142,
926,28,172,29,7,74,
926,28,172,29,7,167,
941,20,1083,29,21,120,
947,20,138,29,1,1,
1008,34,477,29,16,88,
1009,21,799,29,1,1,
1014,28,1054,29,7,68,
1021,47,706,29,26,367,
1048,24,71,29,2,330,
1060,31,1019,29,25,384,
1060,31,1019,29,25,385,
1089,24,978,29,7,74,
1096,20,404,29,7,12,
1096,20,404,29,7,175,
1128,27,722,29,7,115,
1129,27,106,29,27,174,
1154,26,861,29,22,157,
1165,27,978,29,26,366,
1257,22,656,29,20,43,
1326,32,404,29,7,68,
1334,25,273,29,3,3,
1345,18,705,29,7,300,
1370,30,413,29,21,120,
1412,30,770,29,21,120,S
1436,28,350,29,22,114,
1440,24,1150,29,16,88,
1597,30,1071,29,7,142,
1601,23,1071,29,18,95,S
1620,19,66,29,18,254,
1658,22,978,29,7,48,
1673,22,1083,29,7,115,G
1676,24,978,29,20,43,G
1694,22,514,29,37,135,
1695,30,683,29,7,29,
1699,33,742,29,37,263,
1709,28,477,29,25,62,
1709,28,477,29,25,403,
1717,32,1071,29,24,153,
1727,23,350,29,2,308,
1750,26,404,29,3,3,
1819,17,899,29,7,67,
1819,17,899,29,7,68,
1871,26,899,29,7,116,
1871,26,899,29,7,67,
1876,24,899,29,7,148,
1876,24,899,29,7,67,
1979,24,899,29,7,104,
1979,24,899,29,7,67,
2019,19,899,29,7,74,
2092,26,899,29,7,163,
2128,23,899,29,7,50,
2189,28,899,29,7,198,
2202,33,350,29,26,451,
2204,29,350,29,7,167,
2205,29,350,29,17,78,
