athlete_id,age,team_id,game_id,sport_id,event_id,medal
52,22,362,31,7,47,
85,24,982,31,11,96,
97,16,720,31,7,48,
109,23,556,31,7,115,
109,23,556,31,7,67,
146,19,174,31,31,86,
187,32,308,31,17,149,
196,24,1070,31,16,88,
202,23,308,31,1,1,
222,22,308,31,27,158,
261,24,496,31,3,3,
286,23,556,31,7,148,
286,23,556,31,7,67,
292,34,496,31,20,43,
370,28,514,31,1,1,
386,26,138,31,38,137,
413,34,45,31,22,208,
443,25,154,31,18,168,
456,24,705,31,22,245,
481,22,308,31,38,137,
509,17,413,31,9,150,
509,17,413,31,9,54,
518,23,777,31,7,104,
518,23,777,31,7,148,
525,28,1096,31,16,88,
564,20,249,31,18,194,
567,22,783,31,9,19,
567,22,783,31,9,53,
567,22,783,31,9,189,
572,15,816,31,9,15,
572,15,816,31,9,108,
618,21,978,31,24,57,
618,21,978,31,24,58,
626,25,362,31,31,86,
628,26,362,31,7,117,
657,25,496,31,29,75,
686,20,1070,31,16,88,
698,27,716,31,21,120,G
766,25,259,31,33,110,
766,25,259,31,33,173,S
771,24,302,31,7,97,
786,25,810,31,2,308,
803,16,413,31,9,314,
803,16,413,31,9,315,
809,27,413,31,7,319,
815,22,1065,31,7,67,
828,38,66,31,37,135,
979,41,174,31,26,366,
979,41,174,31,26,367,
982,23,308,31,1,1,
1050,24,1019,31,29,75,
1094,22,861,31,22,258,B
1142,23,413,31,24,343,
1142,23,413,31,24,313,
1205,23,1150,31,22,122,
1207,27,419,31,27,109,
1257,26,656,31,20,43,
1276,24,656,31,25,62,
1276,24,656,31,25,403,
1345,21,705,31,7,300,
1373,19,618,31,7,104,
1373,19,618,31,7,148,
1376,21,618,31,29,75,
1436,32,350,31,22,79,
1443,23,302,31,22,245,G
1507,24,350,31,2,201,
1507,24,350,31,2,284,
1590,29,496,31,24,56,
1590,29,496,31,24,105,
1590,29,496,31,24,106,
1601,27,1071,31,18,95,
1620,23,66,31,18,254,
1693,28,514,31,18,136,
1732,29,978,31,7,268,
1732,29,978,31,7,246,B
1734,21,978,31,7,104,
1734,21,978,31,7,67,B
1747,35,1071,31,7,142,
1758,23,978,31,11,344,S
1764,26,899,31,7,115,
1764,26,899,31,7,143,
1796,NA,556,31,24,56,
1796,NA,556,31,24,105,
1803,24,899,31,7,116,
1803,24,899,31,7,143,
1805,17,556,31,2,91,
1811,22,556,31,7,104,
1811,22,556,31,7,67,
1841,23,899,31,7,29,
1844,24,899,31,7,181,
1900,21,556,31,2,80,
2004,19,556,31,24,105,
2032,17,899,31,7,67,
2040,22,496,31,24,343,
2040,22,496,31,24,313,
2094,23,899,31,7,119,
2103,21,556,31,7,67,
2137,17,556,31,24,56,
2137,17,556,31,24,105,
2139,21,899,31,7,104,
2139,21,899,31,7,67,
2141,26,899,31,7,50,
2145,30,899,31,7,144,
2198,28,899,31,7,198,
2201,22,556,31,7,29,
2205,33,350,31,17,78,
2216,22,96,31,7,12,
2216,22,96,31,7,175,
2216,22,96,31,7,246,
2229,24,308,31,38,137,
2242,29,413,31,31,87,
2295,33,507,31,11,44,
2313,29,507,31,20,43,S
2315,24,705,31,21,120,
2343,23,138,31,3,3,
