athlete_id,age,team_id,game_id,sport_id,event_id,medal
8,18,705,12,7,12,
8,18,705,12,7,13,
454,19,1096,12,7,143,G
704,27,96,12,14,289,
704,27,96,12,14,289,
842,48,1096,12,14,289,
875,23,96,12,24,343,
891,20,1096,12,29,290,
909,26,362,12,7,115,
955,21,799,12,9,19,
1192,23,507,12,24,57,B
1192,23,507,12,24,58,S
1333,21,350,12,27,111,B
1359,25,1012,12,27,109,S
1510,50,413,12,14,289,
1619,20,117,12,11,334,G
2253,19,656,12,7,181,
2549,24,507,12,27,92,
2552,24,1096,12,24,105,B
2553,26,399,12,22,157,S
2553,26,399,12,22,98,
2660,21,799,12,9,107,
2777,47,399,12,14,211,
2864,30,487,12,21,120,G
2868,19,1096,12,29,290,
3098,27,1012,12,27,111,
3155,NA,656,12,13,25,
3155,NA,656,12,13,27,
3155,NA,656,12,13,508,
3179,NA,656,12,7,116,
3179,NA,656,12,7,143,
3325,45,982,12,11,340,B
3400,NA,138,12,20,43,
3688,25,273,12,7,142,
3726,21,273,12,29,75,
3759,17,273,12,9,294,
3759,17,273,12,9,350,
3828,25,1096,12,7,198,G
3922,46,1012,12,26,64,
4160,75,1096,12,14,489,
4319,41,399,12,14,289,
4319,41,399,12,14,289,
4319,41,399,12,14,289,
4319,41,399,12,14,289,
4351,21,656,12,33,110,
4434,22,514,12,7,104,
4434,22,514,12,7,67,
4460,40,507,12,24,106,S
4499,40,399,12,14,30,
4792,NA,514,12,14,289,
4795,NA,656,12,27,92,
4856,17,514,12,9,294,
4856,17,514,12,9,231,
4927,19,174,12,24,343,
4963,NA,656,12,18,95,
4998,25,1012,12,7,116,
4998,25,1012,12,7,115,
5027,36,1096,12,25,297,
5027,36,1096,12,25,298,G
5035,NA,656,12,7,116,
5035,NA,656,12,7,143,
5146,68,413,12,14,289,
5146,68,413,12,14,289,
5147,45,1096,12,14,289,
5526,36,382,12,11,334,S
5613,21,413,12,22,98,
5618,NA,487,12,21,120,G
5634,50,1012,12,14,289,
5634,50,1012,12,14,289,
5710,40,1017,12,11,344,B
6292,18,45,12,27,90,S
6564,25,1096,12,17,118,
6628,23,477,12,7,181,
6628,23,477,12,7,224,
6651,29,413,12,22,157,G
6763,NA,982,12,26,64,
6891,26,413,12,7,74,
6891,26,413,12,7,167,
6929,43,362,12,14,212,G
6929,43,362,12,14,489,
6929,43,362,12,14,489,
7035,37,1096,12,14,211,
7035,37,1096,12,14,289,
7176,27,259,12,14,489,
7280,29,174,12,7,116,
7280,29,174,12,7,143,B
7316,29,507,12,22,98,S
7330,53,1096,12,14,289,
7384,38,399,12,14,489,
7384,38,399,12,14,489,
7404,14,96,12,14,289,
7404,14,96,12,14,289,
7404,14,96,12,14,289,
7404,14,96,12,14,289,
7405,58,96,12,14,289,
7443,NA,514,12,22,208,
7684,24,477,12,9,107,
7684,24,477,12,9,108,B
7696,29,477,12,26,64,
7733,22,1096,12,7,68,
7759,29,507,12,22,98,S
7925,22,413,12,33,110,
7926,22,350,12,27,73,
8126,NA,656,12,25,297,
8210,29,507,12,22,98,S
8220,36,477,12,20,43,G
8246,19,1096,12,27,90,G
8300,25,1096,12,7,163,
8318,28,507,12,7,167,
8328,20,967,12,27,111,
8368,46,810,12,14,289,
8377,27,66,12,7,50,
8474,22,1096,12,13,487,G
8622,28,507,12,14,489,
8698,26,399,12,22,98,
8713,35,399,12,14,307,G
8778,43,399,12,14,289,
8781,61,413,12,14,289,
8781,61,413,12,14,289,
8781,61,413,12,14,289,
8781,61,413,12,14,289,
8781,61,413,12,14,289,
8781,61,413,12,14,289,
8808,NA,567,12,14,289,
8808,NA,567,12,14,289,
8808,NA,567,12,14,289,
8820,26,1096,12,7,224,G
9004,21,1096,12,14,289,
9017,65,1096,12,14,289,
9017,65,1096,12,14,289,
9017,65,1096,12,14,289,
9038,24,1096,12,7,101,S
9122,24,507,12,7,50,G
9368,24,362,12,7,142,
9411,21,399,12,11,340,
9694,45,399,12,14,432,
9736,49,1096,12,14,289,
9736,49,1096,12,14,289,
9801,30,507,12,14,289,
9801,30,507,12,14,289,
9989,29,399,12,22,98,
10008,33,399,12,20,43,S
10137,27,477,12,33,110,
10137,27,477,12,24,57,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10220,70,1096,12,14,289,
10332,52,399,12,14,289,
10332,52,399,12,14,289,
10332,52,399,12,14,289,
10345,33,413,12,22,157,G
10376,22,1012,12,29,75,
10376,22,1012,12,29,76,B
10437,21,705,12,7,104,
10437,21,705,12,7,148,
10446,26,399,12,27,335,
10541,31,117,12,11,334,G
10755,25,399,12,27,90,
10778,22,45,12,7,104,
10778,22,45,12,7,68,
10778,22,45,12,7,224,
10794,35,794,12,14,649,
10860,23,1096,12,29,290,
10883,35,507,12,14,30,
10961,21,507,12,17,118,
11140,44,1096,12,14,620,
11250,21,45,12,7,104,
11250,21,45,12,7,148,
11271,18,507,12,27,109,
