athlete_id,age,team_id,game_id,sport_id,event_id,medal
28,43,742,27,11,44,
77,27,172,27,27,90,
98,30,656,27,24,56,
98,30,656,27,24,105,
98,30,656,27,24,106,
178,32,1003,27,27,109,
189,NA,1003,27,27,92,
296,24,618,27,7,115,
313,21,722,27,7,104,
313,21,722,27,7,67,
317,24,799,27,9,107,
317,24,799,27,9,185,
317,24,799,27,9,186,
317,24,799,27,9,108,
317,24,799,27,9,54,
333,NA,1003,27,27,191,
368,23,514,27,7,67,
368,23,514,27,7,68,
413,27,45,27,22,208,
469,28,576,27,29,75,
469,28,576,27,29,202,
469,28,576,27,29,252,
469,28,576,27,29,253,
497,22,308,27,30,84,
515,22,362,27,29,75,
566,20,816,27,13,21,
566,20,816,27,13,23,
566,20,816,27,13,24,
566,20,816,27,13,25,
566,20,816,27,13,26,
566,20,816,27,13,27,
566,20,816,27,13,28,
605,20,794,27,7,48,
606,25,794,27,7,48,
624,NA,1071,27,18,165,
645,19,310,27,3,3,
649,22,794,27,7,148,
656,21,413,27,24,106,
703,26,705,27,7,288,
713,26,45,27,25,128,
713,26,45,27,25,129,
718,20,656,27,9,150,
718,20,656,27,9,187,
731,22,404,27,3,3,
800,29,154,27,13,21,
800,29,154,27,13,22,
800,29,154,27,13,23,
800,29,154,27,13,24,
800,29,154,27,13,25,
800,29,154,27,13,26,
800,29,154,27,13,27,
800,29,154,27,13,28,
841,23,1150,27,7,119,
870,26,413,27,7,142,
883,31,404,27,3,3,
887,28,404,27,7,148,
887,28,404,27,7,67,
926,24,172,27,7,74,
1012,27,825,27,1,1,
1070,23,978,27,11,44,
1117,34,978,27,7,332,
1121,31,777,27,1,1,
1136,47,799,27,26,389,
1163,27,722,27,3,3,
1197,NA,1071,27,18,204,
1218,19,45,27,27,109,
1252,16,236,27,9,107,
1256,43,310,27,11,96,
1257,18,656,27,9,52,
1263,32,777,27,18,204,
1275,30,656,27,38,137,
1326,28,404,27,7,104,
1326,28,404,27,7,67,
1326,28,404,27,7,68,
1329,23,683,27,27,90,
1343,25,1121,27,22,114,
1344,27,1121,27,22,114,
1389,21,770,27,21,120,G
1412,27,770,27,21,120,G
1430,24,350,27,33,110,
1430,24,350,27,33,173,
1470,30,1150,27,21,120,
1482,25,71,27,7,426,
1512,34,413,27,11,402,B
1597,26,1071,27,7,142,
1601,19,1071,27,18,95,
1624,28,1012,27,11,340,
1662,25,770,27,21,120,G
1680,22,722,27,7,12,
1680,22,722,27,7,175,
1680,22,722,27,7,13,
1737,NA,1071,27,18,136,
1747,27,1071,27,7,142,
1988,25,497,27,18,280,
1988,25,497,27,18,95,
2202,29,350,27,26,451,
2220,24,618,27,21,120,
2227,26,1071,27,18,280,
2245,23,350,27,18,193,
2248,18,656,27,9,186,
2248,18,656,27,9,108,
2248,18,656,27,9,188,
2248,18,656,27,9,189,
2250,22,656,27,9,15,
2250,22,656,27,9,292,
2250,22,656,27,9,108,
2251,34,656,27,17,77,
2255,28,978,27,7,144,
2257,24,683,27,1,1,
2269,23,350,27,7,47,
2279,28,982,27,26,454,
2283,21,362,27,7,13,
2285,27,656,27,18,165,
2290,30,507,27,24,58,
2295,25,507,27,11,340,B
2303,25,978,27,18,194,
2313,21,507,27,20,43,
2355,20,507,27,22,157,B
2381,32,1012,27,11,344,
2393,48,80,27,11,340,
2403,21,656,27,29,209,
2403,21,656,27,29,290,
2421,32,433,27,18,152,
2421,32,433,27,18,204,
2422,30,249,27,27,335,
2423,22,249,27,13,213,
2423,22,249,27,13,214,
2423,22,249,27,13,215,
2423,22,249,27,13,216,
2423,22,249,27,13,217,
2423,22,249,27,13,218,
2438,28,413,27,7,142,
2466,24,656,27,3,3,
2470,24,154,27,38,137,
2479,48,978,27,11,402,
2485,21,154,27,27,158,
2488,23,978,27,11,402,
2513,21,978,27,30,146,
2533,27,332,27,27,191,
2538,22,138,27,27,111,
2560,19,259,27,7,48,
2591,22,362,27,11,44,
2599,22,861,27,27,73,
2602,NA,419,27,27,335,
2625,20,982,27,3,3,
2653,27,404,27,3,3,
2754,20,978,27,26,102,
2763,30,978,27,18,193,
2778,26,477,27,18,160,
2800,24,413,27,26,367,
2828,26,362,27,24,57,
2828,26,362,27,24,58,
2848,21,1096,27,13,21,
2848,21,1096,27,13,22,
2848,21,1096,27,13,23,
2848,21,1096,27,13,24,
2848,21,1096,27,13,25,
