athlete_id,age,team_id,game_id,sport_id,event_id,medal
1724,NA,419,1,32,192,
1724,NA,422,1,32,93,
1725,NA,419,1,32,192,
1725,NA,422,1,32,93,
4113,NA,419,1,7,101,
4116,NA,419,1,9,556,S
4189,NA,419,1,13,487,G
4431,NA,419,1,9,107,
4493,NA,419,1,26,325,
5660,NA,419,1,29,75,
8620,NA,413,1,29,75,B
8620,NA,413,1,29,455,
8620,NA,413,1,29,549,
8747,NA,1019,1,26,634,
9760,NA,419,1,7,142,
12068,24,1096,1,7,50,S
12068,24,1096,1,7,142,
12563,25,399,1,13,24,
12563,25,399,1,13,25,
12563,25,399,1,13,675,G
12563,25,399,1,13,26,
12563,25,399,1,13,676,G
12563,25,399,1,13,27,
12563,25,399,1,13,28,
12929,25,413,1,32,192,G
12929,25,414,1,32,93,G
16616,21,1096,1,7,104,G
16616,21,1096,1,7,116,G
17492,20,362,1,24,56,S
18785,23,419,1,32,192,S
18785,23,420,1,32,93,S
19657,NA,1019,1,13,24,
19657,NA,1019,1,13,25,
19657,NA,1019,1,13,28,
21795,22,1096,1,7,48,G
21795,22,1096,1,7,68,G
21795,22,1096,1,7,29,
22700,27,1096,1,7,48,S
22700,27,1096,1,7,68,B
22700,27,1096,1,7,181,G
24423,23,1096,1,7,104,
24423,23,1096,1,7,101,G
25072,NA,419,1,7,47,B
25184,24,477,1,7,119,S
26280,17,362,1,7,119,
26315,NA,362,1,24,56,
26984,NA,362,1,32,192,
27318,NA,419,1,7,142,
28169,NA,419,1,26,325,
28169,NA,419,1,26,634,
29084,21,399,1,7,104,
29084,21,399,1,7,116,
29084,21,399,1,7,101,
29467,NA,419,1,26,736,
29467,NA,419,1,26,737,B
30049,NA,419,1,9,738,B
32330,21,413,1,7,104,
32330,21,413,1,17,526,G
32330,21,413,1,17,705,S
32330,21,413,1,18,742,
32330,21,413,1,13,487,
35093,NA,419,1,26,325,
35093,NA,419,1,26,634,
35094,NA,419,1,7,119,
35094,NA,419,1,7,50,
35698,22,66,1,32,192,
35698,22,67,1,32,93,B
35698,22,66,1,7,119,G
35698,22,66,1,7,50,G
35698,22,66,1,7,142,
35708,18,362,1,29,202,B
35708,18,362,1,29,455,
35708,18,362,1,29,745,S
35708,18,362,1,29,549,G
35740,26,399,1,13,24,
35740,26,399,1,13,25,G
35740,26,399,1,13,675,G
35740,26,399,1,13,26,S
35740,26,399,1,13,676,G
35740,26,399,1,13,27,
35740,26,399,1,13,28,
35741,21,399,1,13,24,
35741,21,399,1,13,25,
35741,21,399,1,13,675,G
35741,21,399,1,13,26,
35741,21,399,1,13,676,G
35741,21,399,1,13,27,
35741,21,399,1,13,28,
36738,NA,419,1,32,192,
36739,NA,419,1,26,736,B
36739,NA,419,1,26,737,
36739,NA,419,1,26,747,G
36739,NA,419,1,26,325,S
38123,23,399,1,7,50,
38860,20,1096,1,7,48,S
38860,20,1096,1,7,68,S
38860,20,1096,1,7,29,G
38860,20,1096,1,7,198,G
