athlete_id,age,team_id,game_id,sport_id,event_id,medal
13,30,350,42,11,17,
30,26,705,42,22,46,S
33,28,350,42,11,49,
36,21,705,42,9,52,
36,21,705,42,9,53,
36,21,705,42,9,54,
37,23,742,42,3,55,B
50,26,331,42,18,71,
78,26,1071,42,2,91,
80,22,982,42,20,43,G
106,29,507,42,22,113,G
107,34,507,42,22,98,
111,22,770,42,7,117,
140,42,174,42,11,44,
147,41,174,42,11,44,
162,29,308,42,16,88,
204,21,587,42,7,116,
221,24,308,42,16,88,
253,23,831,42,7,167,
263,23,228,42,7,116,
268,25,191,42,7,148,
276,24,618,42,21,120,
279,23,148,42,26,178,
306,39,1094,42,26,147,
331,21,618,42,9,188,
331,21,618,42,9,189,
331,21,618,42,9,54,
332,25,929,42,10,190,
336,27,74,42,18,193,
337,22,1123,42,27,109,
339,25,74,42,18,194,S
360,32,1123,42,29,75,
372,26,514,42,18,193,
410,23,172,42,7,13,
425,25,15,42,16,88,
432,30,237,42,31,236,
458,20,404,42,3,3,
504,24,1096,42,16,36,
512,31,487,42,7,246,
537,16,395,42,43,261,
538,31,944,42,31,262,
555,28,816,42,7,119,
558,19,362,42,9,53,
571,24,1128,42,29,75,
594,26,618,42,21,120,
595,33,772,42,7,144,
599,23,535,42,27,174,
614,23,656,42,3,3,
630,26,982,42,22,256,
674,31,683,42,27,92,
682,19,1083,42,7,50,
701,24,399,42,7,68,
708,23,656,42,30,84,
737,21,1096,42,7,300,
741,25,656,42,2,2,
781,30,1003,42,7,142,
793,18,419,42,9,150,
793,18,419,42,9,187,
820,37,1096,42,37,135,
820,37,1096,42,37,331,
835,50,66,42,26,156,
835,50,66,42,26,155,
855,27,1096,42,11,340,
863,28,962,42,7,74,
881,24,404,42,3,3,
882,21,404,42,3,3,
889,32,404,42,7,268,
890,23,404,42,40,346,
898,24,722,42,7,101,
903,17,1006,42,9,349,
903,17,1006,42,9,350,
903,17,1006,42,9,351,
903,17,1006,42,9,315,
920,23,962,42,7,119,
923,26,722,42,7,104,
929,22,332,42,7,221,
946,21,587,42,7,142,
952,32,487,42,17,149,
953,26,364,42,31,359,G
963,26,1096,42,7,115,G
981,29,399,42,11,369,
987,25,1026,42,27,335,
1011,23,825,42,27,82,
1020,25,138,42,1,83,S
1024,23,138,42,7,97,
1025,30,477,42,31,87,S
1037,23,1084,42,18,152,
1059,25,362,42,39,140,
1069,30,874,42,7,224,
1072,30,874,42,7,257,
1088,20,722,42,7,268,
1088,20,722,42,7,246,S
1091,21,816,42,3,3,
1097,19,419,42,20,43,
1105,19,487,42,2,312,
1110,21,1123,42,9,108,
1116,24,246,42,40,177,
1120,28,290,42,7,50,
1122,26,1096,42,32,192,G
1122,26,1096,42,32,93,
1126,24,74,42,18,255,
1132,24,138,42,16,88,
1140,31,448,42,32,192,
1141,22,1083,42,27,109,
1157,21,477,42,9,187,
1186,21,66,42,3,3,
1199,22,1070,42,2,201,
1214,24,106,42,7,104,
1214,24,106,42,7,67,
1228,27,816,42,22,399,
1232,23,249,42,1,83,
1241,26,656,42,18,400,
1248,26,656,42,29,75,
1264,24,656,42,39,140,
1272,21,249,42,27,158,
1294,33,720,42,7,142,
1306,24,537,42,7,142,
1307,18,404,42,7,148,
1307,18,404,42,7,67,
1309,31,413,42,7,181,
1310,27,413,42,7,337,
1311,27,66,42,7,319,
1330,21,404,42,3,3,
1379,30,399,42,47,272,
1402,28,770,42,21,120,
1411,29,497,42,17,416,
1414,27,770,42,21,120,
1433,26,350,42,18,154,
1467,22,45,42,21,45,
1474,28,645,42,7,119,
1491,29,507,42,7,143,
1498,19,413,42,11,340,S
1499,30,967,42,11,304,
1534,25,66,42,29,290,B
1554,31,249,42,42,207,G
1564,24,722,42,7,12,
1564,24,722,42,7,13,
1564,24,722,42,7,183,G
1571,29,514,42,31,435,
1584,21,874,42,9,15,
1584,21,874,42,9,292,
1622,30,1096,42,3,55,G
1641,20,1123,42,18,194,
1642,26,535,42,2,91,
1643,31,535,42,2,312,
1651,21,93,42,18,160,
1653,33,1123,42,26,156,
1653,33,1123,42,26,155,
1655,21,535,42,30,84,
1666,24,770,42,7,183,
1669,23,782,42,7,67,
1670,20,514,42,3,3,
1684,21,722,42,7,278,
1685,20,722,42,10,16,
1685,20,722,42,10,342,
1708,22,404,42,3,3,
1711,27,1054,42,7,116,
1711,27,1054,42,7,67,
1714,24,722,42,7,337,
1740,26,874,42,22,98,B
1748,24,1071,42,7,103,
1759,24,273,42,27,111,
1765,18,831,42,7,119,
1768,29,831,42,7,143,
1772,25,556,42,16,88,
1775,26,899,42,7,181,
1781,28,556,42,16,88,
1795,27,1026,42,18,204,
1804,20,1094,42,7,148,
1809,25,831,42,26,178,
1840,20,899,42,7,116,
1840,20,899,42,7,143,
1843,23,556,42,16,88,
1850,40,81,42,11,44,
1858,29,556,42,26,66,
1858,29,556,42,26,446,
1862,17,1094,42,9,107,
1865,23,899,42,17,447,
1866,18,831,42,7,143,
1868,22,899,42,3,3,
1874,20,899,42,3,3,
1885,24,899,42,25,62,
1885,24,899,42,25,403,
1889,27,899,42,25,62,
1889,27,899,42,25,403,
1908,19,899,42,3,3,
1919,20,556,42,40,281,
1934,20,831,42,40,281,
1939,28,556,42,16,88,
1940,21,899,42,3,3,
1950,23,556,42,30,279,
1958,36,831,42,11,340,
1959,23,758,42,7,148,
1969,27,1170,42,18,400,
1972,20,899,42,3,3,
1984,23,556,42,16,88,
1995,31,899,42,7,29,
1999,25,556,42,16,88,
2002,32,758,42,26,147,
2002,32,758,42,26,64,
2006,25,899,42,3,3,
2018,18,758,42,9,292,
2034,21,899,42,3,3,
2035,26,556,42,16,88,
2036,24,556,42,16,88,
2046,23,556,42,30,84,
2056,28,556,42,16,88,
2064,27,899,42,26,178,
2076,23,308,42,16,88,
