athlete_id,age,team_id,game_id,sport_id,event_id,medal
23,26,742,46,18,38,
49,24,331,46,7,70,
72,24,93,46,31,87,
75,22,419,46,24,57,
81,22,419,46,3,3,
84,26,1096,46,18,95,S
90,21,874,46,29,99,S
90,21,874,46,29,100,
93,34,362,46,16,88,
95,35,419,46,7,103,
96,18,720,46,7,104,
113,22,497,46,3,3,
120,26,497,46,9,107,
122,28,831,46,17,78,
123,29,770,46,21,120,
127,20,770,46,21,120,
155,26,308,46,18,38,
157,22,308,46,16,88,
165,20,1096,46,28,141,S
180,22,308,46,39,139,
184,30,308,46,20,43,
201,25,308,46,20,43,
215,21,308,46,24,58,
225,23,308,46,26,161,
238,36,308,46,26,147,
256,27,1096,46,7,144,
257,23,66,46,18,168,
266,22,308,46,33,110,
310,32,491,46,17,182,
311,21,497,46,3,3,
312,22,497,46,3,3,
323,31,1096,46,22,113,
339,33,74,46,18,95,
352,22,1123,46,27,90,
357,26,1029,46,18,168,
361,18,557,46,27,174,
377,22,514,46,3,3,
387,19,982,46,43,210,
397,29,982,46,7,103,
428,21,1071,46,7,232,
428,21,1071,46,7,195,
450,29,74,46,27,158,
488,21,831,46,7,181,
498,26,308,46,2,80,
500,23,622,46,3,3,
514,29,1012,46,18,38,S
543,25,874,46,38,137,B
565,26,138,46,27,90,
583,23,362,46,29,277,G
591,27,497,46,3,3,
598,19,526,46,9,150,
600,18,1003,46,7,116,
601,19,772,46,7,257,
607,23,587,46,17,151,
609,18,962,46,7,12,
616,27,514,46,7,142,
617,28,656,46,2,2,
621,14,831,46,9,15,
663,22,487,46,40,281,
700,26,413,46,18,168,
737,29,1096,46,7,300,
749,25,514,46,31,302,
755,27,1071,46,11,304,
756,25,138,46,16,88,
780,18,399,46,30,84,
824,27,66,46,7,319,
846,19,716,46,7,97,
847,22,742,46,22,113,
868,20,66,46,9,170,
1001,19,591,46,18,280,
1022,33,705,46,42,207,
1023,25,138,46,1,83,
1024,32,138,46,7,97,
1024,32,138,46,7,230,
1032,20,1084,46,9,108,
1032,20,1084,46,9,53,
1075,20,332,46,27,174,
1097,27,419,46,20,43,
1098,20,419,46,20,43,
1110,29,1123,46,9,107,
1114,24,507,46,22,157,B
1125,22,74,46,18,71,
1132,32,138,46,16,88,
1152,23,15,46,7,74,
1158,28,55,46,18,172,
1164,25,982,46,7,240,
1167,18,624,46,9,15,
1203,19,138,46,24,153,
1239,27,982,46,21,120,
1240,27,982,46,1,83,
1251,24,249,46,31,401,
1258,24,101,46,7,115,
1273,22,825,46,39,139,
1278,27,656,46,17,197,
1313,28,1096,46,38,164,
1317,28,683,46,2,2,
1356,29,399,46,25,62,
1356,29,399,46,25,403,B
1375,27,770,46,21,120,
1385,26,308,46,21,120,
1401,28,308,46,20,43,
1407,34,770,46,9,107,
1418,25,770,46,27,92,
1433,34,350,46,18,154,
1444,28,1096,46,22,98,G
1463,25,199,46,18,152,
1467,30,45,46,21,45,B
1468,23,15,46,22,378,
1487,28,514,46,42,207,B
1498,27,413,46,11,304,G
1511,28,716,46,7,74,
1513,24,362,46,7,119,
1517,28,683,46,27,174,
1520,26,683,46,27,111,
1521,26,683,46,7,257,
1522,24,683,46,7,257,
1527,25,15,46,7,195,
1527,25,15,46,7,221,
1535,20,111,46,9,169,
1539,21,535,46,7,300,
1540,31,1084,46,26,147,
1540,31,1084,46,26,180,
1540,31,1084,46,26,64,
1550,17,1083,46,17,196,
1559,29,477,46,7,183,
1566,28,362,46,18,172,
1588,22,770,46,21,120,
1592,28,1123,46,2,91,
1606,25,888,46,7,70,
1616,28,1012,46,26,147,
1640,23,255,46,26,178,
1644,25,496,46,40,281,
1657,25,535,46,17,162,
1661,18,86,46,9,179,
1667,17,1084,46,13,213,
1667,17,1084,46,13,214,
1667,17,1084,46,13,215,
1667,17,1084,46,13,216,
1667,17,1084,46,13,217,
1667,17,1084,46,13,218,
1672,28,722,46,3,55,
1681,30,724,46,40,346,
1690,22,722,46,1,83,
1698,19,874,46,17,162,S
1723,19,497,46,3,3,
1728,23,419,46,2,239,
1741,24,1123,46,26,161,
1741,24,1123,46,26,414,
1744,40,874,46,26,178,
1752,27,1084,46,7,381,
1760,24,705,46,29,277,
1762,22,1026,46,27,73,B
1771,21,1170,46,7,116,
1775,34,899,46,7,181,
1800,34,576,46,26,66,
1806,23,831,46,26,446,
1809,33,831,46,26,178,
1817,22,556,46,7,119,
1821,28,899,46,17,77,
1822,21,899,46,17,77,
1825,17,1094,46,7,119,
1836,23,899,46,7,116,
1842,14,81,46,9,179,
1853,25,772,46,7,119,
1855,32,758,46,7,148,
1858,37,556,46,26,446,
1885,32,899,46,25,62,
1895,26,526,46,7,12,
1910,21,81,46,7,12,
1930,18,899,46,7,115,
1936,24,526,46,7,104,
1941,29,899,46,40,281,
1976,23,1094,46,9,107,
1982,18,576,46,9,123,
2011,24,899,46,9,387,
2022,22,899,46,17,162,
2025,40,1094,46,26,66,
2025,40,1094,46,26,446,G
2029,27,1094,46,26,178,
2047,21,556,46,26,66,
2053,26,556,46,26,66,
2059,29,81,46,7,142,
2063,31,556,46,26,446,
2064,35,899,46,26,178,
2073,16,556,46,7,12,
2074,29,758,46,26,446,
2077,16,1170,46,28,72,
2079,24,831,46,7,68,
2104,31,899,46,17,162,
2112,40,556,46,26,178,
2132,18,899,46,7,119,
2148,25,556,46,7,116,
2163,16,81,46,9,107,
2170,27,899,46,7,115,
2176,20,831,46,7,29,
2194,22,899,46,7,104,
2200,20,556,46,7,117,
2221,25,66,46,3,55,
2228,32,770,46,21,120,
2240,24,106,46,7,104,
2270,27,982,46,2,308,
2272,25,721,46,2,312,
2300,23,45,46,2,2,
2331,25,331,46,48,392,
2364,21,1123,46,27,73,
2425,31,1003,46,7,471,
2439,25,66,46,38,137,
2458,19,982,46,21,120,
2460,23,982,46,21,120,
2469,32,591,46,7,198,G
2480,19,154,46,9,185,
2480,19,154,46,9,19,
2480,19,154,46,9,188,
2492,20,93,46,43,210,
2498,23,55,46,17,78,
2501,25,331,46,7,48,
2504,23,874,46,27,73,
2534,22,332,46,7,119,
2536,29,332,46,7,103,
2542,19,362,46,7,67,
2546,30,138,46,1,83,
2579,27,1065,46,7,104,
2579,27,1065,46,7,67,
2583,27,174,46,22,89,
2586,27,482,46,13,21,
2586,27,482,46,13,23,
2586,27,482,46,13,24,
2586,27,482,46,13,25,
2586,27,482,46,13,26,
2586,27,482,46,13,27,
2586,27,482,46,13,28,
2587,22,138,46,16,36,
2598,26,419,46,2,91,
2603,21,419,46,31,481,
2650,32,1012,46,25,128,
2650,32,1012,46,25,129,
2651,29,1012,46,25,128,
2651,29,1012,46,25,129,
2672,22,184,46,2,484,
2677,26,770,46,21,120,
2690,23,497,46,17,447,
2693,24,497,46,27,158,
2701,20,621,46,7,268,
2716,24,770,46,21,120,
