athlete_id,age,team_id,game_id,sport_id,event_id,medal
10,26,350,18,9,15,
17,32,350,18,13,21,
17,32,350,18,13,22,B
17,32,350,18,13,23,
17,32,350,18,13,24,
17,32,350,18,13,25,
17,32,350,18,13,26,
17,32,350,18,13,27,
17,32,350,18,13,28,
46,49,742,18,26,66,
119,19,308,18,30,84,
124,31,308,18,1,1,
167,NA,362,18,7,144,
175,31,308,18,7,142,
185,35,308,18,24,105,
185,35,308,18,24,58,
193,25,308,18,20,43,
193,25,308,18,9,107,
195,24,308,18,17,151,
207,37,308,18,24,57,
207,37,308,18,24,58,
207,37,308,18,24,153,
207,37,308,18,24,106,
208,20,308,18,27,111,
237,20,362,18,7,74,
271,27,308,18,27,174,
309,30,770,18,21,120,
398,52,675,18,26,180,
398,52,675,18,26,64,
409,19,982,18,20,43,
420,27,1012,18,7,50,
472,24,308,18,20,43,
480,28,308,18,1,1,
483,42,308,18,24,153,
483,42,308,18,24,106,
581,26,861,18,13,213,
581,26,861,18,13,214,
581,26,861,18,13,276,
581,26,861,18,13,215,
581,26,861,18,13,216,
581,26,861,18,13,217,
581,26,861,18,13,218,
625,25,1071,18,7,116,
625,25,1071,18,7,115,
722,22,45,18,7,104,
722,22,45,18,7,67,
727,27,1121,18,1,1,B
728,26,404,18,7,104,
728,26,404,18,7,67,
734,34,273,18,25,297,
734,34,273,18,25,298,
797,23,477,18,7,116,
797,23,477,18,7,143,
808,27,174,18,7,224,
848,20,810,18,21,120,
852,29,810,18,21,120,
857,27,1012,18,22,98,
930,33,399,18,30,279,
933,19,138,18,3,3,
962,20,1096,18,27,69,G
1029,20,198,18,22,378,
1100,21,496,18,27,69,
1161,21,496,18,27,92,
1174,21,66,18,9,15,
1174,21,66,18,9,292,
1174,21,66,18,9,108,
1183,28,507,18,31,391,
1189,30,477,18,26,180,
1189,30,477,18,26,64,
1222,25,249,18,13,21,
1222,25,249,18,13,23,
1222,25,249,18,13,24,
1222,25,249,18,13,25,
1222,25,249,18,13,26,
1222,25,249,18,13,27,
1222,25,249,18,13,28,
1363,27,350,18,22,79,
1364,31,1012,18,3,3,B
1378,27,1012,18,7,181,
1547,23,722,18,7,104,
1547,23,722,18,7,148,
1593,NA,1071,18,18,160,
1596,NA,1071,18,18,152,
1618,28,1012,18,31,391,S
1635,NA,1071,18,7,68,
1679,NA,1071,18,3,3,
2278,63,982,18,26,65,
2312,29,507,18,31,457,
2324,23,71,18,9,409,
2346,26,705,18,3,3,
2349,30,1012,18,7,74,
2349,30,1012,18,7,144,
2356,22,1121,18,27,109,
2360,22,273,18,31,237,
2362,26,198,18,3,3,
2374,21,1019,18,1,1,
2393,32,80,18,11,340,
2443,17,1096,18,9,294,
2443,17,1096,18,9,231,B
2479,32,158,18,11,402,
2489,22,978,18,7,426,
2509,26,158,18,11,402,
2627,22,507,18,27,335,
2648,27,138,18,1,1,
2654,32,350,18,7,101,
2681,28,308,18,3,3,
2691,19,770,18,27,109,
2774,21,1071,18,1,1,
2795,20,308,18,13,21,
2795,20,308,18,13,22,
2795,20,308,18,13,23,
2795,20,308,18,13,24,
2795,20,308,18,13,25,
2795,20,308,18,13,26,
2795,20,308,18,13,27,
2795,20,308,18,13,28,
2809,26,264,18,11,402,
2817,38,96,18,17,162,
2821,25,413,18,7,117,
2852,31,413,18,7,424,
2893,36,399,18,24,343,
2944,21,656,18,33,110,
2944,21,656,18,33,173,
2953,24,656,18,1,1,
2993,28,138,18,1,1,
2995,25,45,18,22,79,
2996,39,1059,18,11,44,S
3000,24,413,18,22,157,
3079,34,810,18,3,3,
3086,28,1071,18,3,3,
3106,NA,1071,18,7,181,
3220,29,816,18,20,43,
3236,27,308,18,30,279,
3236,27,308,18,30,84,
3242,NA,308,18,26,155,
3333,18,1128,18,27,174,
3376,22,861,18,27,69,
3397,32,650,18,11,334,
3422,31,1019,18,24,153,
3422,31,1019,18,24,106,
3431,27,503,18,1,1,
3453,26,978,18,22,98,S
3501,20,816,18,13,213,
3501,20,816,18,13,215,
3501,20,816,18,13,216,
3501,20,816,18,13,217,
3501,20,816,18,13,218,
3556,48,742,18,26,325,
3556,48,742,18,26,180,
3556,48,742,18,26,64,
3641,21,861,18,31,237,
3661,27,705,18,21,120,S
3673,32,1012,18,18,204,G
3725,25,273,18,9,294,
3725,25,273,18,9,350,
3725,25,273,18,9,231,
3728,38,273,18,25,297,
3728,38,273,18,25,298,
3755,30,273,18,29,290,
3758,16,742,18,22,208,
3774,24,273,18,3,3,
3796,29,413,18,24,153,
3796,29,413,18,24,106,
3805,20,66,18,22,98,B
3830,28,1096,18,31,391,
3847,29,1096,18,30,279,S
3858,22,249,18,7,101,
3858,22,249,18,7,67,
3863,26,413,18,7,47,
3881,26,1012,18,7,74,
3888,17,1012,18,9,231,
3892,33,1012,18,17,77,
3896,26,350,18,22,98,
3918,35,1012,18,18,165,S
3926,24,1012,18,31,401,
3941,32,1012,18,17,127,
3950,26,1012,18,22,98,
3984,22,1012,18,22,98,
3988,27,1012,18,29,290,
3999,22,967,18,7,116,
3999,22,967,18,7,143,
4002,20,816,18,22,98,
4046,19,138,18,27,90,
4080,35,861,18,25,297,
4080,35,861,18,25,298,
4125,24,273,18,29,75,
4125,24,273,18,29,76,
4168,46,978,18,26,180,B
4168,46,978,18,26,64,S
4180,NA,978,18,25,297,
4180,NA,978,18,25,298,
4206,20,362,18,29,252,
4206,20,362,18,29,290,
4238,21,978,18,7,68,
4253,34,602,18,24,58,
4282,25,138,18,1,1,
4309,24,154,18,13,213,
4309,24,154,18,13,214,
4309,24,154,18,13,276,
4309,24,154,18,13,215,
4309,24,154,18,13,216,
4309,24,154,18,13,217,
4309,24,154,18,13,218,
4334,24,507,18,22,208,
4339,21,71,18,18,165,
4428,24,825,18,7,117,
4452,18,362,18,29,75,
4452,18,362,18,29,76,B
4484,30,477,18,20,43,G
4500,23,879,18,7,426,
