athlete_id,age,team_id,game_id,sport_id,event_id,medal
139,NA,1043,4,3,3,B
508,NA,399,4,13,22,
520,21,413,4,7,104,
520,21,413,4,7,68,
1208,NA,565,4,22,396,G
1355,26,350,4,7,47,
1355,26,350,4,7,29,
1355,26,350,4,7,411,
1355,26,350,4,7,198,
1355,26,350,4,7,412,
1355,26,350,4,7,413,
1630,NA,419,4,13,440,
2292,NA,419,4,29,75,
2292,NA,419,4,29,455,
2292,NA,419,4,29,379,
2292,NA,419,4,29,456,
2340,NA,507,4,9,107,
2340,NA,507,4,9,322,
2540,NA,419,4,7,142,
2756,NA,419,4,13,440,
2756,NA,419,4,13,487,G
2757,NA,419,4,13,440,
2757,NA,419,4,13,487,
3014,NA,860,4,13,22,
3068,NA,580,4,22,396,
3454,NA,419,4,7,318,
3618,NA,419,4,17,526,
3618,NA,419,4,7,29,
3644,NA,419,4,7,119,
3644,NA,419,4,7,50,
3649,NA,419,4,13,440,
3650,NA,419,4,7,104,
3650,NA,419,4,7,116,
3684,22,273,4,3,3,G
3702,27,273,4,13,22,S
3703,29,742,4,13,440,
3703,29,742,4,13,22,G
3785,21,273,4,3,3,G
3873,NA,413,4,7,116,
3873,NA,413,4,7,119,
3933,36,1012,4,30,84,
3980,19,1012,4,30,84,
3980,19,1012,4,9,107,
4074,NA,419,4,7,48,
4074,NA,419,4,7,68,
4074,NA,419,4,7,181,
4075,NA,419,4,7,50,
4075,NA,419,4,7,142,
4122,NA,273,4,29,75,
4122,NA,273,4,29,456,
4255,NA,419,4,24,56,
4259,NA,245,4,7,318,
4259,NA,245,4,7,338,
4259,NA,245,4,7,412,
4559,NA,419,4,7,412,
4683,NA,477,4,24,56,
4683,NA,477,4,24,153,
4683,NA,477,4,24,576,
4683,NA,477,4,24,106,
4707,NA,419,4,29,202,
4925,22,174,4,7,47,
4925,22,174,4,7,413,
5011,NA,419,4,30,84,
5224,NA,399,4,29,202,
5224,NA,399,4,29,379,B
5224,NA,399,4,29,548,
5224,NA,399,4,29,456,
5230,NA,71,4,4,4,
5230,NA,71,4,18,136,
5417,NA,419,4,7,587,
5791,NA,701,4,22,208,
6081,NA,419,4,29,379,
6081,NA,419,4,13,487,
6617,21,1096,4,7,116,
6617,21,1096,4,7,119,
6831,17,399,4,9,322,
6831,17,399,4,9,612,S
7335,NA,419,4,32,192,
7335,NA,420,4,32,93,S
7377,NA,589,4,22,619,S
7529,17,419,4,7,47,
7826,20,362,4,29,75,S
7826,20,362,4,29,548,
7826,20,362,4,29,456,S
7894,23,66,4,7,104,B
7894,23,66,4,7,116,B
8026,NA,579,4,22,396,
8809,33,71,4,4,4,
8809,33,71,4,18,136,S
8809,33,71,4,7,338,
8809,33,71,4,7,413,
8821,25,413,4,13,21,
8821,25,413,4,13,440,
8867,27,267,4,22,637,
8867,27,267,4,22,208,
9252,21,399,4,7,104,
9252,21,399,4,7,116,
9430,21,273,4,18,166,B
9693,22,362,4,7,104,
9693,22,362,4,7,116,
9730,NA,632,4,22,619,G
9760,NA,419,4,7,142,
10580,18,1012,4,7,142,
10673,35,957,4,22,637,
10673,35,956,4,22,648,B
10673,35,957,4,22,208,B
10743,21,71,4,9,322,
10743,21,71,4,9,612,
10875,19,807,4,13,22,B
11093,28,705,4,32,192,
11093,28,705,4,32,93,
11373,26,267,4,22,637,
11373,26,267,4,22,208,
11659,21,273,4,13,22,S
11939,22,742,4,7,48,
12075,27,66,4,7,50,
12075,27,66,4,7,587,
12075,27,66,4,7,142,
12284,NA,579,4,22,396,
12555,24,273,4,7,104,
12555,24,273,4,7,48,
12555,24,273,4,7,68,
12756,NA,362,4,18,166,
12818,35,399,4,29,75,
12818,35,399,4,29,456,
13174,30,507,4,30,84,
13197,24,1096,4,7,50,
13197,24,1096,4,7,587,
13197,24,1096,4,7,679,G
13199,NA,362,4,7,142,
13271,29,362,4,7,587,
13557,24,399,4,4,4,G
13557,24,399,4,18,136,
13559,29,1096,4,30,84,
13559,29,1096,4,9,15,
13559,29,1096,4,9,612,
13666,NA,507,4,26,682,
13808,NA,61,4,3,3,
13809,NA,61,4,3,3,
13989,25,413,4,29,202,S
13989,25,413,4,29,455,
13989,25,413,4,29,548,
13989,25,413,4,29,456,
14000,NA,362,4,9,107,
14000,NA,362,4,9,322,
14023,NA,245,4,7,142,
14061,NA,701,4,22,208,
14460,31,742,4,26,372,S
14460,31,742,4,26,684,
14460,31,742,4,26,685,
14460,31,742,4,26,682,
14549,23,507,4,13,21,S
14549,23,507,4,13,440,S
14590,23,507,4,7,318,
14590,23,507,4,7,413,
15102,NA,860,4,13,22,
15156,NA,780,4,22,637,
15156,NA,780,4,22,648,
15156,NA,780,4,22,208,
15675,16,477,4,9,15,
15749,25,153,4,22,637,G
15749,25,152,4,22,648,G
15749,25,152,4,22,208,G
15855,20,399,4,7,104,
15855,20,399,4,7,68,
15855,20,399,4,7,318,
15855,20,399,4,7,181,
16069,25,273,4,3,3,G
16290,22,273,4,13,22,S
16451,NA,632,4,22,396,B
17039,35,742,4,13,22,G
17059,26,1096,4,32,192,
17059,26,1096,4,32,93,
17198,NA,860,4,13,22,
17647,26,507,4,17,526,S
17647,26,507,4,17,705,
18077,NA,507,4,30,84,
18255,26,1012,4,26,706,
18255,26,1012,4,26,155,
18255,26,1012,4,26,707,
18255,26,1012,4,26,708,
18255,26,1012,4,26,709,
18255,26,1012,4,26,710,
18255,26,1012,4,26,684,
18255,26,1012,4,26,682,
18257,26,1012,4,26,706,
18257,26,1012,4,26,155,
18257,26,1012,4,26,707,
18257,26,1012,4,26,708,
18257,26,1012,4,26,709,
18257,26,1012,4,26,710,B
18257,26,1012,4,26,684,
18257,26,1012,4,26,682,
18297,25,273,4,18,152,S
18312,22,742,4,13,22,G
18312,22,742,4,7,412,
18394,25,413,4,7,587,
18415,NA,507,4,26,682,
18785,33,422,4,32,510,
18786,26,419,4,32,192,
18786,26,421,4,32,510,B
18786,26,420,4,32,93,S
18829,31,399,4,24,56,S
18829,31,399,4,24,58,
