athlete_id,age,team_id,game_id,sport_id,event_id,medal
31,24,331,14,7,47,
45,41,742,14,26,64,
46,33,742,14,26,65,
100,22,477,14,9,107,
100,22,477,14,9,108,B
103,25,507,14,33,110,B
207,21,308,14,24,153,
255,29,308,14,24,56,
255,29,308,14,24,105,
255,29,308,14,24,57,
255,29,308,14,24,58,
304,21,308,14,30,84,
362,24,514,14,7,117,
369,22,514,14,22,114,
398,36,675,14,26,65,
398,36,675,14,26,64,
453,32,413,14,20,43,
506,19,861,14,13,21,
506,19,861,14,13,22,
506,19,861,14,13,23,
506,19,861,14,13,24,
506,19,861,14,13,25,
506,19,861,14,13,26,
506,19,861,14,13,27,
506,19,861,14,13,28,
597,NA,308,14,7,74,
711,28,656,14,26,65,
714,29,198,14,7,142,
733,16,477,14,9,294,
733,16,477,14,9,231,
747,22,514,14,7,47,
762,21,1096,14,22,98,G
775,26,399,14,24,105,B
825,16,174,14,30,219,
825,16,174,14,30,146,
829,20,692,14,11,334,
850,26,399,14,22,114,G
866,20,1071,14,24,153,
866,20,1071,14,24,106,
875,27,96,14,24,343,
914,38,96,14,21,120,
949,24,1121,14,27,335,
955,25,799,14,9,107,
955,25,799,14,9,108,
955,25,799,14,9,19,
973,37,1012,14,25,362,
973,37,1012,14,25,363,B
1007,22,477,14,29,75,
1007,22,477,14,29,76,
1042,27,1019,14,7,332,
1064,35,1019,14,17,78,
1076,28,5,14,21,120,
1124,35,308,14,26,65,
1179,23,1121,14,1,1,
1201,20,1012,14,27,109,B
1289,24,644,14,11,61,
1332,23,350,14,7,104,
1332,23,350,14,7,67,
1333,25,350,14,27,90,
1339,29,1096,14,16,88,
1484,22,514,14,7,116,
1484,22,514,14,7,143,
1530,27,174,14,1,1,S
1617,23,1012,14,18,71,
1736,25,1071,14,3,3,
2211,25,1071,14,3,3,
2260,24,477,14,22,98,
2291,27,138,14,1,1,
2294,28,810,14,3,3,
2325,26,861,14,13,21,
2325,26,861,14,13,22,
2325,26,861,14,13,23,
2325,26,861,14,13,24,
2325,26,861,14,13,25,
2325,26,861,14,13,26,
2325,26,861,14,13,27,
2325,26,861,14,13,28,
2387,23,1096,14,7,48,S
2394,24,399,14,7,12,
2394,24,399,14,7,13,
2400,19,794,14,3,3,
2402,22,794,14,3,3,
2532,19,1071,14,1,1,
2547,32,138,14,24,56,
2547,32,138,14,24,105,
2547,32,138,14,24,153,
2552,28,1096,14,24,56,
2552,28,1096,14,24,105,
2588,19,96,14,29,290,
2682,24,308,14,18,152,
2777,51,399,14,14,489,
2777,51,399,14,14,489,
2822,27,362,14,17,78,
2864,34,487,14,21,120,G
2909,27,174,14,1,1,S
2989,29,1012,14,24,58,S
3002,47,1012,14,14,432,
3027,39,1121,14,22,208,
3056,25,799,14,9,108,
3056,25,799,14,9,19,
3059,22,1071,14,3,3,
3090,23,1096,14,3,3,
3105,24,1071,14,3,3,
3110,23,71,14,29,75,
3110,23,71,14,29,76,
3111,27,331,14,1,1,
3199,17,794,14,30,279,
3200,16,794,14,9,107,
3307,15,138,14,9,150,
3337,39,45,14,26,65,
3375,32,477,14,14,432,
3437,22,308,14,27,335,
3488,20,331,14,1,1,
3543,44,399,14,56,497,
3556,32,742,14,26,155,
3556,32,742,14,26,64,
3563,31,174,14,31,237,
3563,31,174,14,31,401,G
3688,29,273,14,7,142,
3752,19,273,14,30,146,
3834,23,45,14,7,116,
3834,23,45,14,7,119,
3878,22,567,14,1,1,
3919,27,1012,14,20,43,
3924,29,1012,14,7,198,
3949,22,1012,14,7,181,
3969,26,1012,14,3,3,
3993,29,1012,14,18,254,S
4029,46,45,14,56,497,G
4082,22,273,14,27,90,
4088,27,742,14,27,111,
4136,39,816,14,26,65,
4188,65,71,14,14,489,
4188,65,71,14,14,289,
4302,39,154,14,25,297,
4302,39,154,14,25,298,
4316,32,143,14,11,340,
4319,45,399,14,14,289,
4319,45,399,14,14,289,
4350,22,1019,14,18,254,
4351,25,656,14,33,110,
4360,21,477,14,9,15,
4360,21,477,14,9,292,
4416,23,331,14,7,117,
4424,19,1019,14,21,120,
4440,42,567,14,14,429,
4556,45,1019,14,24,105,
4625,26,487,14,18,254,
